and	CC	O	O
who	WP	B-NP	B-NP
contributed	VBD	B-VP	I-NP
heavily	RB	B-ADVP	B-VP
to	TO	B-PP	I-VP
several	JJ	B-NP	I-VP
U.S.	NNP	I-NP	B-NP
senators	NNS	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
told	VBD	B-VP	B-PP
the	DT	B-NP	B-NP
committee	NN	I-NP	I-NP
that	IN	B-SBAR	B-SBAR
the	DT	B-NP	B-NP
Resolution	NNP	I-NP	I-NP
Trust	NNP	I-NP	I-NP
Corp.	NNP	I-NP	I-NP
,	,	O	O
the	DT	B-NP	B-NP
agency	NN	I-NP	I-NP
created	VBN	B-VP	B-VP
to	TO	B-VP	I-VP
sell	VB	I-VP	I-VP
sick	JJ	B-NP	B-NP
thrifts	NNS	I-NP	I-NP
,	,	O	O
has	VBZ	B-VP	B-VP
studied	VBN	I-VP	I-VP
Lincoln	NNP	B-NP	I-VP
's	POS	B-NP	B-NP
examination	NN	I-NP	I-NP
reports	NNS	I-NP	I-NP
by	IN	B-PP	B-PP
former	JJ	B-NP	B-NP
regulators	NNS	I-NP	I-NP
dating	VBG	B-VP	I-NP
back	RB	B-ADVP	B-VP
to	TO	B-PP	I-VP
1986	CD	B-NP	I-VP
.	.	O	O

``	``	O	O
My	PRP$	B-NP	B-NP
staff	NN	I-NP	I-NP
indicated	VBD	B-VP	B-VP
that	WDT	B-SBAR	B-NP
had	VBD	O	B-VP
we	PRP	B-NP	B-NP
made	VBD	B-VP	I-NP
such	JJ	B-NP	I-NP
findings	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
one	CD	B-NP	B-NP
of	IN	B-PP	B-PP
our	PRP$	B-NP	B-NP
own	JJ	I-NP	I-NP
institutions	NNS	I-NP	I-NP
,	,	O	O
we	PRP	B-NP	B-NP
would	MD	B-VP	I-NP
have	VB	I-VP	B-VP
sought	VBN	I-VP	I-VP
an	DT	B-NP	B-NP
immediate	JJ	I-NP	I-NP
cease-and-desist	JJ	I-NP	I-NP
order	NN	I-NP	B-VP
to	TO	B-VP	I-VP
stop	VB	I-VP	I-VP
the	DT	B-NP	B-NP
hazardous	JJ	I-NP	I-NP
operations	NNS	I-NP	I-NP
,	,	O	O
''	''	O	O
Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
said	VBD	B-VP	I-NP
.	.	O	O

When	WRB	B-ADVP	B-NP
Lincoln	NNP	B-NP	I-NP
was	VBD	B-VP	B-VP
seized	VBN	I-VP	I-VP
by	IN	B-PP	B-PP
the	DT	B-NP	B-NP
government	NN	I-NP	I-NP
,	,	O	O
for	IN	B-PP	B-PP
example	NN	B-NP	B-NP
,	,	O	O
15	CD	B-NP	B-NP
%	NN	I-NP	I-NP
of	IN	B-PP	B-PP
its	PRP$	B-NP	B-NP
loans	NNS	I-NP	I-NP
,	,	O	O
or	CC	O	O
$	$	B-NP	B-NP
250	CD	I-NP	I-NP
million	CD	I-NP	I-NP
,	,	O	O
were	VBD	B-VP	B-VP
to	TO	B-PP	I-VP
borrowers	NNS	B-NP	I-VP
who	WP	B-NP	B-NP
were	VBD	B-VP	I-NP
buying	VBG	I-VP	I-NP
real	JJ	B-NP	I-NP
estate	NN	I-NP	I-NP
from	IN	B-PP	B-PP
one	CD	B-NP	B-NP
of	IN	B-PP	B-PP
American	NNP	B-NP	B-NP
Continental	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
50	CD	I-NP	I-NP
other	JJ	I-NP	I-NP
subsidiaries	NNS	I-NP	I-NP
,	,	O	O
according	VBG	B-PP	B-VP
to	TO	B-PP	B-PP
Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
.	.	O	O

But	CC	O	O
the	DT	B-NP	B-NP
government	NN	I-NP	I-NP
did	VBD	B-VP	B-VP
n't	RB	I-VP	I-VP
step	VB	I-VP	I-VP
in	IN	B-ADVP	B-PP
until	IN	B-PP	B-NP
six	CD	B-NP	I-NP
months	NNS	I-NP	I-NP
ago	RB	B-ADVP	I-NP
,	,	O	O
when	WRB	B-ADVP	B-NP
thrift	NN	B-NP	I-NP
officials	NNS	I-NP	I-NP
put	VBP	B-VP	I-NP
Lincoln	NNP	B-NP	I-NP
into	IN	B-PP	I-NP
conservatorship	NN	B-NP	I-NP
--	:	O	B-PP
the	DT	B-NP	B-NP
day	NN	I-NP	I-NP
after	IN	B-SBAR	B-PP
American	NNP	B-NP	B-NP
Continental	NNP	I-NP	I-NP
filed	VBD	B-VP	I-NP
for	IN	B-PP	B-PP
Chapter	NN	B-NP	B-NP
11	CD	I-NP	I-NP
bankruptcy	NN	I-NP	I-NP
protection	NN	I-NP	I-NP
from	IN	B-PP	B-PP
creditors	NNS	B-NP	B-NP
.	.	O	O

The	DT	B-NP	B-NP
bankruptcy	NN	I-NP	I-NP
filing	NN	I-NP	I-NP
,	,	O	O
the	DT	B-NP	B-NP
government	NN	I-NP	I-NP
has	VBZ	B-VP	B-VP
charged	VBN	I-VP	I-VP
in	IN	B-PP	B-PP
a	DT	B-NP	B-NP
$	$	I-NP	I-NP
1.1	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
civil	JJ	I-NP	I-NP
lawsuit	NN	I-NP	I-NP
,	,	O	O
was	VBD	B-VP	B-NP
part	NN	B-NP	I-NP
of	IN	B-PP	B-PP
a	DT	B-NP	B-NP
pattern	NN	I-NP	I-NP
to	TO	B-VP	B-VP
shift	VB	I-VP	I-VP
insured	VBN	B-NP	B-NP
deposits	NNS	I-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
parent	NN	I-NP	I-NP
company	NN	I-NP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
used	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
deposits	NNS	I-NP	I-NP
as	IN	B-PP	B-PP
a	DT	B-NP	B-NP
cache	NN	I-NP	I-NP
for	IN	B-PP	B-PP
real-estate	NN	B-NP	B-NP
deals	NNS	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
deposits	NNS	I-NP	I-NP
that	WDT	B-NP	I-NP
have	VBP	B-VP	B-VP
been	VBN	I-VP	I-VP
transferred	VBN	I-VP	I-VP
to	TO	B-PP	I-VP
other	JJ	B-NP	I-VP
subsidiaries	NNS	I-NP	B-NP
are	VBP	B-VP	B-VP
now	RB	B-ADVP	I-VP
under	IN	B-PP	B-PP
the	DT	B-NP	B-NP
jurisdiction	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
bankruptcy	NN	I-NP	I-NP
court	NN	I-NP	I-NP
.	.	O	O

``	``	O	O
I	PRP	B-NP	B-NP
think	VBP	B-VP	I-NP
it	PRP	B-NP	I-NP
's	VBZ	B-VP	B-NP
fairly	RB	B-ADJP	I-NP
clear	JJ	I-ADJP	I-NP
-LCB-	(	O	I-NP
Mr.	NNP	B-NP	I-NP
Keating	NNP	I-NP	I-NP
-RCB-	)	O	I-NP
knew	VBD	B-VP	I-NP
,	,	O	O
''	''	O	O
that	IN	B-SBAR	B-SBAR
regulators	NNS	B-NP	B-NP
were	VBD	B-VP	I-NP
set	VBN	I-VP	I-NP
to	TO	I-VP	B-PP
seize	VB	I-VP	B-NP
Lincoln	NNP	B-NP	I-NP
,	,	O	O
Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
said	VBD	B-VP	I-NP
.	.	O	O

Further	JJ	B-NP	B-NP
investigation	NN	I-NP	I-NP
,	,	O	O
he	PRP	B-NP	B-NP
said	VBD	B-VP	B-VP
,	,	O	O
may	MD	B-VP	B-NP
result	VB	I-VP	I-NP
in	IN	B-PP	B-PP
further	JJ	B-NP	B-NP
actions	NNS	I-NP	I-NP
against	IN	B-PP	I-NP
Lincoln	NNP	B-NP	I-NP
's	POS	B-NP	B-NP
executives	NNS	I-NP	I-NP
,	,	O	O
said	VBD	B-VP	B-VP
Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
,	,	O	O
``	``	O	O
including	VBG	B-PP	B-NP
fraud	NN	B-NP	I-NP
actions	NNS	I-NP	I-NP
.	.	O	O
''	''	O	O

Mr.	NNP	B-NP	B-NP
Keating	NNP	I-NP	I-NP
,	,	O	O
for	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
part	NN	I-NP	I-NP
,	,	O	O
has	VBZ	B-VP	B-VP
filed	VBN	I-VP	I-VP
suit	NN	B-NP	B-NP
alleging	VBG	B-VP	I-NP
that	IN	B-SBAR	B-SBAR
regulators	NNS	B-NP	B-NP
unlawfully	RB	B-VP	I-NP
seized	VBN	I-VP	B-PP
the	DT	B-NP	B-NP
thrift	NN	I-NP	I-NP
.	.	O	O

Leonard	NNP	B-NP	B-NP
Bickwit	NNP	I-NP	I-NP
,	,	O	O
an	DT	B-NP	B-NP
attorney	NN	I-NP	I-NP
in	IN	B-PP	B-PP
Washington	NNP	B-NP	B-NP
for	IN	B-PP	B-PP
Mr.	NNP	B-NP	B-NP
Keating	NNP	I-NP	I-NP
,	,	O	O
declined	VBD	B-VP	B-VP
to	TO	I-VP	I-VP
comment	VB	I-VP	I-VP
on	IN	B-PP	B-PP
the	DT	B-NP	B-NP
hearings	NNS	I-NP	I-NP
,	,	O	O
except	VB	B-SBAR	B-VP
to	TO	B-VP	I-VP
say	VB	I-VP	I-VP
,	,	O	O
``	``	O	O
We	PRP	B-NP	B-NP
will	MD	B-VP	B-VP
be	VB	I-VP	I-VP
responding	VBG	I-VP	B-NP
comprehensively	RB	B-ADVP	I-NP
in	IN	B-PP	B-PP
several	JJ	B-NP	B-NP
forums	NNS	I-NP	I-NP
to	TO	B-PP	B-VP
each	DT	B-NP	I-VP
of	IN	B-PP	B-PP
these	DT	B-NP	B-NP
allegations	NNS	I-NP	I-NP
at	IN	B-PP	B-PP
the	DT	B-NP	B-NP
appropriate	JJ	I-NP	I-NP
time	NN	I-NP	I-NP
.	.	O	O
''	''	O	O

Lincoln	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
treatment	NN	I-NP	I-NP
by	IN	B-PP	B-PP
former	JJ	B-NP	B-NP
thrift	NN	I-NP	I-NP
regulators	NNS	I-NP	I-NP
,	,	O	O
in	IN	B-PP	B-PP
an	DT	B-NP	B-NP
agency	NN	I-NP	I-NP
disbanded	VBN	B-VP	I-NP
by	IN	B-PP	B-PP
the	DT	B-NP	B-NP
new	JJ	I-NP	I-NP
law	NN	I-NP	I-NP
,	,	O	O
has	VBZ	B-VP	B-VP
proved	VBN	I-VP	B-NP
embarrassing	JJ	B-ADJP	I-NP
for	IN	B-PP	B-PP
five	CD	B-NP	B-NP
senators	NNS	I-NP	I-NP
who	WP	B-NP	I-NP
received	VBD	B-VP	I-NP
thousands	NNS	B-NP	I-NP
of	IN	B-PP	B-PP
dollars	NNS	B-NP	B-NP
in	IN	B-PP	B-PP
campaign	NN	B-NP	B-NP
contributions	NNS	I-NP	I-NP
from	IN	B-PP	B-PP
Mr.	NNP	B-NP	B-NP
Keating	NNP	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
said	VBD	B-VP	B-VP
yesterday	NN	B-NP	B-NP
,	,	O	O
for	IN	B-PP	B-PP
example	NN	B-NP	B-NP
,	,	O	O
that	IN	B-SBAR	B-SBAR
Sen.	NNP	B-NP	B-NP
Dennis	NNP	I-NP	I-NP
DeConcini	NNP	I-NP	I-NP
-LRB-	(	O	I-NP
D.	NNP	B-NP	I-NP
,	,	O	O
Ariz.	NNP	B-NP	B-NP
-RRB-	)	O	I-NP
,	,	O	O
who	WP	B-NP	B-NP
received	VBD	B-VP	I-NP
$	$	B-NP	I-NP
48,100	CD	I-NP	I-NP
in	IN	B-PP	B-PP
contributions	NNS	B-NP	B-NP
from	IN	B-PP	B-PP
Mr.	NNP	B-NP	B-NP
Keating	NNP	I-NP	I-NP
,	,	O	O
phoned	VBD	B-VP	B-NP
Mr.	NNP	B-NP	I-NP
Seidman	NNP	I-NP	I-NP
to	TO	B-VP	B-VP
request	VB	I-VP	I-VP
that	IN	B-SBAR	B-SBAR
he	PRP	B-NP	B-NP
push	VBP	B-VP	B-VP
for	IN	B-PP	B-PP
a	DT	B-NP	B-NP
sale	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Lincoln	NNP	B-NP	B-NP
before	IN	B-SBAR	I-NP
it	PRP	B-NP	I-NP
would	MD	B-VP	B-VP
be	VB	I-VP	B-NP
seized	VBN	I-VP	I-NP
.	.	O	O

After	IN	B-SBAR	B-PP
the	DT	B-NP	B-NP
government	NN	I-NP	I-NP
lawsuit	NN	I-NP	I-NP
was	VBD	B-VP	B-VP
filed	VBN	I-VP	I-VP
against	IN	B-PP	B-NP
Lincoln	NNP	B-NP	I-NP
,	,	O	O
Sen.	NNP	B-NP	B-NP
DeConcini	NNP	I-NP	I-NP
returned	VBD	B-VP	B-PP
the	DT	B-NP	B-NP
campaign	NN	I-NP	I-NP
contributions	NNS	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
senator	NN	I-NP	I-NP
's	POS	B-NP	B-NP
spokesman	NN	I-NP	I-NP
said	VBD	B-VP	B-VP
yesterday	NN	B-NP	I-VP
that	IN	B-SBAR	B-SBAR
he	PRP	B-NP	B-NP
pushed	VBD	B-VP	B-VP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
sale	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Lincoln	NNP	B-NP	B-NP
because	IN	B-SBAR	I-NP
``	``	O	O
hundreds	NNS	B-NP	B-NP
of	IN	B-PP	B-PP
Arizona	NNP	B-NP	B-NP
jobs	NNS	I-NP	I-NP
-LCB-	(	O	I-NP
at	IN	B-PP	B-PP
Lincoln	NNP	B-NP	B-NP
-RCB-	)	O	I-NP
were	VBD	B-VP	I-NP
on	IN	B-PP	B-PP
the	DT	B-NP	B-NP
line	NN	I-NP	I-NP
.	.	O	O
''	''	O	O

Senate	NNP	B-NP	B-NP
Banking	NNP	I-NP	I-NP
Committee	NNP	I-NP	I-NP
Chairman	NNP	I-NP	I-NP
Donald	NNP	I-NP	I-NP
Riegle	NNP	I-NP	I-NP
-LRB-	(	O	I-NP
D.	NNP	B-NP	I-NP
,	,	O	O
Mich	NNP	B-NP	B-NP
.	.	O	O
-RRB-	)	O	B-NP
has	VBZ	B-VP	B-VP
also	RB	I-VP	I-VP
returned	VBN	I-VP	B-NP
contributions	NNS	B-NP	I-NP
he	PRP	B-NP	I-NP
received	VBD	B-VP	I-NP
from	IN	B-PP	B-PP
Mr.	NNP	B-NP	B-NP
Keating	NNP	I-NP	I-NP
a	DT	B-NP	B-NP
year	NN	I-NP	I-NP
ago	RB	B-ADVP	I-NP
.	.	O	O

Sens.	NNP	O	B-NP
John	NNP	O	I-NP
Glenn	NNP	O	I-NP
-LRB-	(	O	I-NP
D.	NNP	B-NP	I-NP
,	,	O	O
Ohio	NNP	B-NP	B-NP
-RRB-	)	O	I-NP
,	,	O	O
John	NNP	O	B-NP
McCain	NNP	O	I-NP
,	,	O	O
-LRB-	(	O	B-NP
R.	NNP	B-NP	I-NP
,	,	O	O
Ariz.	NNP	B-NP	B-NP
-RRB-	)	O	I-NP
and	CC	B-NP	O
Alan	NNP	I-NP	B-NP
Cranston	NNP	I-NP	I-NP
-LRB-	(	O	I-NP
D.	NNP	B-NP	I-NP
,	,	O	O
Calif.	NNP	B-NP	B-NP
-RRB-	)	O	I-NP
also	RB	B-ADVP	I-NP
received	VBD	B-VP	I-NP
substantial	JJ	B-NP	I-NP
contributions	NNS	I-NP	I-NP
from	IN	B-PP	B-PP
Mr.	NNP	B-NP	B-NP
Keating	NNP	I-NP	I-NP
and	CC	O	O
sought	VBD	B-VP	B-VP
to	TO	I-VP	I-VP
intervene	VB	I-VP	I-VP
on	IN	B-PP	B-PP
behalf	NN	B-NP	B-NP
of	IN	B-PP	B-PP
Lincoln	NNP	B-NP	B-NP
.	.	O	O

House	NNP	B-NP	B-NP
Banking	NNP	I-NP	I-NP
Committee	NNP	I-NP	I-NP
Chairman	NNP	I-NP	I-NP
Henry	NNP	I-NP	I-NP
Gonzalez	NNP	I-NP	I-NP
-LRB-	(	O	I-NP
D.	NNP	B-NP	I-NP
,	,	O	O
Texas	NNP	B-NP	B-NP
-RRB-	)	O	I-NP
said	VBD	B-VP	B-VP
Sen.	NNP	B-NP	B-NP
Cranston	NNP	I-NP	I-NP
volunteered	VBD	B-VP	B-VP
to	TO	I-VP	I-VP
appear	VB	I-VP	I-VP
before	IN	B-PP	B-PP
the	DT	B-NP	B-NP
House	NNP	I-NP	I-NP
committee	NN	I-NP	I-NP
,	,	O	O
if	IN	B-SBAR	B-NP
necessary	JJ	B-ADJP	I-NP
.	.	O	O

But	CC	O	O
a	DT	B-NP	B-NP
committee	NN	I-NP	I-NP
staff	NN	I-NP	I-NP
member	NN	I-NP	I-NP
said	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
panel	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
unlikely	JJ	B-ADJP	I-VP
to	TO	B-VP	I-VP
pursue	VB	I-VP	I-VP
closely	RB	B-ADVP	B-PP
the	DT	B-NP	B-NP
role	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
senators	NNS	I-NP	I-NP
.	.	O	O

At	IN	B-PP	B-PP
the	DT	B-NP	B-NP
hearing	NN	I-NP	I-NP
,	,	O	O
Mr.	NNP	B-NP	B-NP
Seidman	NNP	I-NP	I-NP
said	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
RTC	NNP	I-NP	I-NP
has	VBZ	B-VP	B-VP
already	RB	I-VP	I-VP
pumped	VBN	I-VP	B-NP
$	$	B-NP	I-NP
729	CD	I-NP	I-NP
million	CD	I-NP	I-NP
into	IN	B-PP	I-NP
Lincoln	NNP	B-NP	I-NP
for	IN	B-PP	B-PP
liquidity	NN	B-NP	B-NP
.	.	O	O

He	PRP	B-NP	B-NP
also	RB	B-ADVP	B-VP
held	VBD	B-VP	I-VP
out	IN	B-PRT	B-NP
little	JJ	B-NP	I-NP
hope	NN	I-NP	I-NP
of	IN	B-PP	B-PP
restitution	NN	B-NP	B-NP
for	IN	B-PP	B-PP
purchasers	NNS	B-NP	B-NP
of	IN	B-PP	B-PP
$	$	B-NP	B-NP
225	CD	I-NP	I-NP
million	CD	I-NP	I-NP
in	IN	B-PP	B-PP
American	NNP	B-NP	B-NP
Continental	NNP	I-NP	I-NP
subordinated	VBD	I-NP	I-NP
debt	NN	I-NP	I-NP
.	.	O	O

Some	DT	B-NP	B-NP
of	IN	B-PP	B-PP
those	DT	B-NP	B-NP
debtholders	NNS	I-NP	I-NP
have	VBP	B-VP	B-VP
filed	VBN	I-VP	I-VP
a	DT	B-NP	B-NP
suit	NN	I-NP	I-NP
,	,	O	O
saying	VBG	B-VP	B-NP
they	PRP	B-NP	I-NP
believed	VBD	B-VP	B-VP
they	PRP	B-NP	B-NP
were	VBD	B-VP	B-VP
buying	VBG	I-VP	B-NP
government-insured	JJ	B-NP	I-NP
certificates	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
deposit	NN	B-NP	B-NP
.	.	O	O

``	``	O	O
We	PRP	B-NP	B-NP
have	VBP	B-VP	B-VP
no	DT	B-NP	B-NP
plans	NNS	I-NP	I-NP
at	IN	B-PP	B-PP
this	DT	B-NP	B-NP
time	NN	I-NP	I-NP
to	TO	B-VP	B-VP
pay	VB	I-VP	I-VP
off	IN	B-PRT	B-NP
those	DT	B-NP	I-NP
notes	NNS	I-NP	I-NP
,	,	O	O
''	''	O	O
he	PRP	B-NP	B-NP
said	VBD	B-VP	B-VP
.	.	O	O

Eastern	NNP	B-NP	B-NP
Airlines	NNPS	I-NP	I-NP
'	POS	B-NP	I-NP
creditors	NNS	I-NP	I-NP
committee	NN	I-NP	I-NP
,	,	O	O
unhappy	JJ	B-ADJP	B-VP
with	IN	B-PP	B-PP
the	DT	B-NP	B-NP
carrier	NN	I-NP	I-NP
's	POS	B-NP	B-NP
plans	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
emerging	VBG	B-VP	B-NP
from	IN	B-PP	B-PP
bankruptcy-law	NN	B-NP	B-NP
proceedings	NNS	I-NP	I-NP
,	,	O	O
asked	VBD	B-VP	B-VP
its	PRP$	B-NP	B-NP
own	JJ	I-NP	I-NP
experts	NNS	I-NP	B-VP
to	TO	B-VP	I-VP
devise	VB	I-VP	I-VP
alternate	JJ	B-NP	B-NP
approaches	NNS	I-NP	I-NP
to	TO	B-PP	B-PP
a	DT	B-NP	B-NP
reorganization	NN	I-NP	I-NP
.	.	O	O

Representatives	NNS	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
accounting	NN	I-NP	I-NP
firm	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Ernst	NNP	B-NP	B-NP
&	CC	I-NP	I-NP
Young	NNP	I-NP	I-NP
and	CC	O	O
the	DT	B-NP	B-NP
securities	NNS	I-NP	I-NP
firm	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Goldman	NNP	B-NP	B-NP
,	,	I-NP	O
Sachs	NNP	I-NP	B-NP
&	CC	I-NP	I-NP
Co.	NNP	I-NP	I-NP
,	,	O	O
hired	VBN	B-VP	B-VP
by	IN	B-PP	B-PP
creditors	NNS	B-NP	B-NP
to	TO	B-VP	B-VP
consult	VB	I-VP	I-VP
on	IN	B-PP	B-PP
Eastern	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
financial	JJ	I-NP	I-NP
plans	NNS	I-NP	I-NP
,	,	O	O
told	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
committee	NN	I-NP	I-NP
in	IN	B-PP	B-PP
a	DT	B-NP	B-NP
private	JJ	I-NP	I-NP
meeting	NN	I-NP	I-NP
yesterday	NN	B-NP	I-NP
that	IN	B-SBAR	B-SBAR
Eastern	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
latest	JJS	I-NP	I-NP
plan	NN	I-NP	B-VP
to	TO	B-VP	I-VP
emerge	VB	I-VP	I-VP
from	IN	B-PP	B-PP
bankruptcy-law	NN	B-NP	B-NP
protection	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
far	RB	B-ADJP	B-NP
riskier	JJR	I-ADJP	I-NP
than	IN	B-PP	B-PP
an	DT	B-NP	B-NP
earlier	RBR	I-NP	I-NP
one	CD	I-NP	I-NP
which	WDT	B-NP	I-NP
won	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
creditors	NNS	I-NP	I-NP
'	POS	B-NP	I-NP
approval	NN	I-NP	I-NP
.	.	O	O

According	VBG	B-PP	B-NP
to	TO	B-PP	B-VP
one	CD	B-NP	I-VP
person	NN	I-NP	B-NP
present	JJ	B-ADJP	I-NP
at	IN	B-PP	B-PP
the	DT	B-NP	B-NP
meeting	NN	I-NP	I-NP
,	,	O	O
Eastern	NNP	B-NP	B-VP
's	POS	B-NP	B-NP
new	JJ	I-NP	I-NP
plan	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
financially	RB	B-ADJP	I-VP
``	``	I-ADJP	O
overly	RB	I-ADJP	B-NP
optimistic	JJ	I-ADJP	I-NP
.	.	O	O
''	''	O	O

Asked	VBN	B-VP	B-NP
about	IN	B-PP	B-PP
the	DT	B-NP	B-NP
consultants	NNS	I-NP	I-NP
'	POS	B-NP	I-NP
reports	NNS	I-NP	I-NP
,	,	O	O
an	DT	B-NP	B-NP
Eastern	NNP	I-NP	I-NP
spokeswoman	NN	I-NP	I-NP
said	VBD	B-VP	B-VP
``	``	O	O
we	PRP	B-NP	B-NP
totally	RB	B-VP	I-NP
disagree	VBP	I-VP	I-NP
.	.	O	O
''	''	O	O

She	PRP	B-NP	B-NP
said	VBD	B-VP	B-VP
they	PRP	B-NP	B-NP
have	VBP	B-VP	B-VP
``	``	O	I-VP
oversimplified	VBN	B-VP	B-NP
and	CC	O	I-NP
made	VBD	B-VP	I-NP
some	DT	B-NP	I-NP
erroneous	JJ	I-NP	I-NP
assumptions	NNS	I-NP	B-VP
that	WDT	B-NP	B-NP
make	VBP	B-VP	B-VP
their	PRP$	B-NP	B-NP
analysis	NN	I-NP	I-NP
completely	RB	B-ADJP	I-NP
off-base	JJ	I-ADJP	I-NP
.	.	O	O
''	''	O	O

At	IN	B-PP	B-PP
a	DT	B-NP	B-NP
later	JJ	I-NP	I-NP
news	NN	I-NP	I-NP
conference	NN	I-NP	I-NP
here	RB	I-NP	I-NP
,	,	O	O
Frank	NNP	B-NP	B-NP
Lorenzo	NNP	I-NP	I-NP
,	,	O	O
chairman	NN	B-NP	B-NP
of	IN	B-PP	B-PP
Eastern	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
parent	NN	I-NP	I-NP
Texas	NNP	I-NP	I-NP
Air	NNP	I-NP	I-NP
Corp.	NNP	I-NP	I-NP
,	,	O	O
said	VBD	B-VP	B-VP
Eastern	NNP	B-NP	B-NP
was	VBD	B-VP	B-VP
exceeding	VBG	I-VP	I-VP
its	PRP$	B-NP	B-NP
goals	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
getting	VBG	B-VP	B-NP
back	RB	B-ADVP	I-NP
into	IN	B-PP	I-NP
operation	NN	B-NP	I-NP
and	CC	O	O
predicted	VBD	B-VP	B-VP
it	PRP	B-NP	B-NP
would	MD	B-VP	I-NP
emerge	VB	I-VP	I-NP
from	IN	B-PP	B-PP
Chapter	NN	B-NP	B-NP
11	CD	I-NP	I-NP
protection	NN	I-NP	I-NP
from	IN	B-PP	B-PP
creditors	NNS	B-NP	B-NP
early	JJ	B-NP	I-NP
next	JJ	I-NP	I-NP
year	NN	I-NP	I-NP
,	,	O	O
operating	VBG	B-VP	B-VP
with	IN	B-PP	B-PP
more	JJR	B-NP	B-NP
service	NN	I-NP	I-NP
than	IN	B-SBAR	B-PP
it	PRP	B-NP	B-NP
originally	RB	B-ADVP	B-VP
had	VBD	B-VP	B-NP
scheduled	VBN	I-VP	I-NP
.	.	O	O

He	PRP	B-NP	B-NP
insisted	VBD	B-VP	I-NP
,	,	O	O
as	IN	B-SBAR	B-VP
he	PRP	B-NP	B-NP
has	VBZ	B-VP	B-VP
before	RB	B-ADVP	I-VP
,	,	O	O
that	IN	B-SBAR	B-SBAR
creditors	NNS	B-NP	B-NP
would	MD	B-VP	I-NP
be	VB	I-VP	I-NP
paid	VBN	I-VP	I-NP
in	IN	B-PP	B-PP
full	JJ	B-ADJP	B-NP
under	IN	B-PP	B-PP
the	DT	B-NP	B-NP
plan	NN	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Lorenzo	NNP	I-NP	I-NP
made	VBD	B-VP	I-NP
no	DT	B-NP	I-NP
mention	NN	I-NP	I-NP
of	IN	B-PP	B-PP
creditors	NNS	B-NP	B-NP
'	POS	B-NP	I-NP
negative	JJ	I-NP	I-NP
response	NN	I-NP	I-NP
to	TO	B-PP	B-PP
his	PRP$	B-NP	B-NP
plan	NN	I-NP	I-NP
.	.	O	O

``	``	O	O
We	PRP	B-NP	B-NP
're	VBP	B-VP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
process	NN	I-NP	I-NP
of	IN	B-PP	B-PP
discussing	VBG	B-VP	B-NP
an	DT	B-NP	I-NP
amended	VBN	I-NP	I-NP
plan	NN	I-NP	I-NP
with	IN	B-PP	B-PP
the	DT	B-NP	B-NP
creditors	NNS	I-NP	I-NP
and	CC	O	O
anticipate	VB	B-VP	B-NP
filing	NN	I-VP	I-NP
that	WDT	B-NP	B-SBAR
amended	VBD	I-NP	B-NP
plan	NN	I-NP	I-NP
